STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
17,143,003601,2759,+40.883159,-089.510966
17,143,003602,5580,+40.918905,-089.496104
17,143,003700,3814,+40.898853,-089.564769
17,143,003800,3275,+40.929501,-089.785792
17,143,003900,6533,+40.837170,-089.752827
17,143,004000,4524,+40.753675,-089.918318
17,143,004101,6494,+40.764504,-089.695837
17,143,004102,3266,+40.727362,-089.648852
17,143,004200,3646,+40.750257,-089.573655
17,143,004300,2389,+40.736990,-089.579883
17,143,004400,4748,+40.698430,-089.631282
17,143,004500,5481,+40.699305,-089.682158
17,143,004600,5499,+40.642132,-089.665196
17,143,004801,4539,+40.661687,-089.695451
17,143,004802,4419,+40.666304,-089.659182
17,143,004901,3740,+40.581660,-089.776809
17,143,004902,4872,+40.666299,-089.785943
17,143,005000,2631,+40.686001,-089.615189
17,145,030100,3121,+38.158940,-089.361152
17,145,030200,7772,+38.084633,-089.362116
17,145,030300,2265,+38.009860,-089.520593
17,145,030400,2651,+38.018089,-089.247504
17,145,030500,2398,+38.012468,-089.210903
17,145,030600,4143,+38.012981,-089.230817
17,147,954500,4582,+40.138768,-088.536798
17,147,954600,5900,+40.026809,-088.572619
17,147,954700,3430,+39.877817,-088.547831
17,147,954800,2817,+39.908525,-088.714053
17,149,952400,3337,+39.733005,-090.771672
17,149,952500,2583,+39.703493,-091.100436
17,149,952600,3256,+39.539448,-090.939625
17,149,952700,4762,+39.606761,-090.811024
17,149,952800,2492,+39.521322,-090.713073
17,151,971200,2425,+37.468773,-088.559098
17,151,971300,2045,+37.316109,-088.539036
17,153,971000,3028,+37.204928,-089.071917
17,153,971100,3133,+37.194338,-089.195468
17,155,954500,2977,+41.263624,-089.226937
17,155,954600,3029,+41.195577,-089.314153
17,157,950500,2286,+38.154582,-089.631763
17,157,950600,4380,+38.125334,-089.704238
17,157,950700,2670,+38.174653,-089.767633
17,157,950800,4653,+38.203814,-089.991523
17,157,950900,3598,+38.090758,-089.985080
17,157,951000,2772,+37.978173,-089.775873
17,157,951100,3638,+38.010173,-089.647803
17,157,951200,6422,+37.924588,-089.832891
17,157,951300,3057,+37.909558,-089.817447
17,159,977900,3768,+38.757902,-088.143587
17,159,978000,2401,+38.730396,-088.093252
17,159,978100,4129,+38.740156,-088.074838
17,159,978200,2608,+38.725153,-088.075735
17,159,978300,3327,+38.669514,-088.048795
17,161,020100,7127,+41.607268,-090.300490
17,161,020200,3840,+41.493471,-090.398155
17,161,020300,6483,+41.501506,-090.415402
17,161,020400,6126,+41.541299,-090.404895
17,161,020600,2583,+41.525270,-090.432290
17,161,020700,1818,+41.514643,-090.450192
17,161,020800,4798,+41.507538,-090.443933
17,161,020900,5316,+41.495300,-090.444974
17,161,021000,3772,+41.483770,-090.442356
17,161,021100,3752,+41.469168,-090.461009
17,161,021200,4700,+41.480237,-090.467605
17,161,021300,4740,+41.500585,-090.470812
17,161,021400,1242,+41.512485,-090.474675
17,161,021500,4231,+41.499412,-090.489408
17,161,021600,2872,+41.499742,-090.502768
17,161,021700,4144,+41.498392,-090.513401
17,161,021800,4886,+41.483386,-090.494706
17,161,021900,1721,+41.470721,-090.512189
17,161,022000,3989,+41.485331,-090.519337
17,161,022100,2501,+41.486055,-090.531740
17,161,022200,4046,+41.497972,-090.528078
17,161,022300,2166,+41.506972,-090.519585
17,161,022600,2311,+41.507026,-090.579255
17,161,022800,5606,+41.498853,-090.548147
17,161,022900,2718,+41.489997,-090.547040
17,161,023000,3915,+41.478337,-090.547069
17,161,023100,2690,+41.472745,-090.569193
17,161,023200,4898,+41.488073,-090.568254
17,161,023300,3448,+41.500486,-090.565426
17,161,023500,2098,+41.498046,-090.576856
17,161,023600,2074,+41.497922,-090.589036
17,161,023700,2494,+41.488515,-090.586487
17,161,024000,4106,+41.439451,-090.459112
17,161,024101,3649,+41.402340,-090.536670
17,161,024102,5350,+41.423621,-090.647738
17,161,024103,4046,+41.377882,-090.770908
17,161,024200,4372,+41.435939,-090.577446
17,161,024300,2734,+41.451328,-090.558070
17,161,024400,1943,+41.472412,-090.586060
17,161,024500,2241,+41.507062,-090.555906
17,163,500400,1826,+38.633326,-090.117413
17,163,500500,2685,+38.629508,-090.105574
17,163,500900,3813,+38.616702,-090.148025
17,163,501100,1777,+38.601071,-090.136300
17,163,501200,3464,+38.614213,-090.124666
17,163,501300,3782,+38.605476,-090.092596
17,163,501400,2790,+38.595945,-090.064074
17,163,501501,1812,+38.582651,-090.053024
17,163,501502,2884,+38.562100,-090.041701
17,163,501602,5345,+38.533762,-090.011749
17,163,501603,6385,+38.522064,-090.012155
17,163,501604,4587,+38.546267,-090.015944
17,163,501605,2639,+38.547384,-090.044222
17,163,501700,3264,+38.512662,-089.989466
17,163,501800,5865,+38.523020,-089.970924
17,163,501900,3620,+38.509510,-089.972265
17,163,502100,2582,+38.650402,-090.098780
17,163,502200,2101,+38.632355,-090.091809
17,163,502300,6415,+38.568102,-090.185711
17,163,502401,1394,+38.625795,-090.099447
17,163,502404,4161,+38.624315,-090.053580
17,163,502500,1272,+38.586430,-090.118887
17,163,502602,5884,+38.559192,-090.167403
17,163,502603,4210,+38.555968,-090.139251
17,163,502700,1251,+38.580374,-090.123112
17,163,502800,2713,+38.569486,-090.110990
17,163,502900,2085,+38.594473,-090.089111
17,163,503100,7666,+38.519536,-090.199375
17,163,503202,6110,+38.532614,-090.073742
17,163,503203,6718,+38.447428,-090.085622
17,163,503211,4247,+38.563285,-090.059786
17,163,503301,3989,+38.531513,-089.991822
17,163,503304,6952,+38.497911,-089.987988
17,163,503322,7148,+38.559791,-089.999197
17,163,503323,6245,+38.550558,-089.968455
17,163,503324,5675,+38.554919,-089.939921
17,163,503332,5265,+38.515975,-089.948733
17,163,503334,6570,+38.532677,-089.942761
17,163,503402,7627,+38.590363,-090.006725
17,163,503404,4671,+38.621271,-089.960251
17,163,503411,3391,+38.631970,-090.030094
17,163,503412,6330,+38.638503,-090.004722
17,163,503413,5838,+38.583006,-089.975456
17,163,503414,4557,+38.583604,-089.951667
17,163,503800,1292,+38.543951,-089.872915
17,163,503903,3385,+38.483223,-089.902666
17,163,503904,10394,+38.541505,-089.891517
17,163,503905,2966,+38.431556,-089.916632
17,163,503906,5471,+38.418733,-089.957864
17,163,504001,4901,+38.346546,-089.930498
17,163,504002,5909,+38.311563,-089.768614
17,163,504302,7818,+38.603954,-089.813500
17,163,504303,7810,+38.497540,-089.804091
17,163,504351,3596,+38.600443,-089.902148
17,163,504352,4317,+38.583941,-089.899609
17,163,504353,4142,+38.621495,-089.893201
17,163,504354,5990,+38.586434,-089.920513
17,163,504355,5146,+38.614972,-089.918236
17,163,504500,5085,+38.618365,-090.157362
17,163,504600,2229,+38.627992,-090.136050
17,165,955100,2349,+37.814949,-088.448517
17,165,955500,2433,+37.815079,-088.433151
17,165,955600,2532,+37.827990,-088.487505
17,165,955700,2569,+37.818119,-088.629811
17,165,955800,3432,+37.737379,-088.552018
17,165,955900,2564,+37.736263,-088.536206
17,165,956000,2912,+37.724057,-088.551371
17,165,956100,2624,+37.693566,-088.619382
17,165,956200,3498,+37.675110,-088.543942
17,167,000100,3967,+39.850374,-089.636101
17,167,000201,2401,+39.816417,-089.695500
17,167,000202,3902,+39.812878,-089.678475
17,167,000300,2932,+39.813133,-089.661166
17,167,000400,2969,+39.822986,-089.646905
17,167,000501,2358,+39.839589,-089.617606
17,167,000503,4006,+39.823710,-089.630081
17,167,000504,3059,+39.826417,-089.614485
17,167,000600,5233,+39.811365,-089.607048
17,167,000700,2104,+39.816058,-089.621623
17,167,000800,2075,+39.809113,-089.636523
17,167,000900,2484,+39.811551,-089.646370
17,167,001001,2104,+39.805707,-089.701873
17,167,001003,1327,+39.794785,-089.710073
17,167,001004,4631,+39.795031,-089.697258
17,167,001100,2342,+39.796848,-089.678219
17,167,001200,3526,+39.793352,-089.667858
17,167,001300,1742,+39.800990,-089.664195
17,167,001400,1027,+39.801103,-089.647612
17,167,001500,1005,+39.799214,-089.636778
17,167,001600,3477,+39.794917,-089.621087
17,167,001700,1241,+39.791649,-089.635366
17,167,001800,2261,+39.784527,-089.648755
17,167,001900,3279,+39.789452,-089.658444
17,167,002000,5955,+39.776336,-089.701342
17,167,002100,3688,+39.778657,-089.675531
17,167,002200,3375,+39.777774,-089.659671
17,167,002300,2460,+39.780455,-089.638458
17,167,002400,3582,+39.780536,-089.625896
17,167,002500,5081,+39.757939,-089.620760
17,167,002600,2580,+39.770941,-089.644043
17,167,002700,3406,+39.758796,-089.645946
17,167,002801,3041,+39.768705,-089.671600
17,167,002802,3394,+39.759647,-089.679515
17,167,002900,4953,+39.754888,-089.695544
17,167,003000,5912,+39.727180,-089.635022
17,167,003100,7296,+39.721488,-089.615482
17,167,003201,4430,+39.687604,-089.692978
17,167,003202,3972,+39.680850,-089.715788
17,167,003203,5811,+39.665122,-089.681751
17,167,003300,5004,+39.587140,-089.607143
17,167,003400,6290,+39.578898,-089.747157
17,167,003500,5085,+39.751923,-089.893614
17,167,003601,2702,+39.834421,-089.773807
17,167,003602,4200,+39.799512,-089.730826
17,167,003603,4899,+39.750924,-089.742121
17,167,003604,4637,+39.771941,-089.726127
17,167,003700,8372,+39.907455,-089.606564
17,167,003801,2759,+39.832401,-089.568235
17,167,003802,5846,+39.854769,-089.537297
17,167,003901,5102,+39.734524,-089.556298
17,167,003902,3829,+39.768118,-089.522827
17,167,004000,4352,+39.832350,-089.369519
17,169,970100,2256,+40.171258,-090.660569
17,169,970200,3279,+40.121390,-090.563207
17,169,970300,2009,+40.102155,-090.474375
17,171,970600,1866,+39.726367,-090.518254
17,171,970700,3489,+39.602614,-090.433125
17,173,959100,3608,+39.591790,-088.934955
17,173,959200,3163,+39.417278,-088.902945
17,173,959300,4999,+39.408519,-088.802020
17,173,959400,3416,+39.409951,-088.634614
17,173,959500,3761,+39.277688,-088.609307
17,173,959600,3416,+39.271021,-088.948581
17,175,951400,3301,+41.134294,-089.803499
17,175,951500,2693,+41.054352,-089.778926
17,177,000100,4446,+42.422520,-089.456909
17,177,000200,3409,+42.431917,-089.665811
17,177,000300,4066,+42.403857,-089.826919
17,177,000400,3008,+42.285647,-089.825800
17,177,000500,3149,+42.306322,-089.676213
17,177,000600,3427,+42.285165,-089.531843
17,177,000700,1900,+42.295825,-089.601483
17,177,000800,3436,+42.297561,-089.625054
17,177,000900,5307,+42.302857,-089.655401
17,177,001000,4437,+42.289310,-089.661068
17,177,001100,3208,+42.286687,-089.639186
17,177,001200,3784,+42.289247,-089.625540
17,177,001300,4134,+42.285746,-089.612623
17,179,020100,2509,+40.671956,-089.568463
17,179,020301,4798,+40.656411,-089.534996
17,179,020302,5149,+40.644610,-089.563593
17,179,020400,5509,+40.644524,-089.594392
17,179,020500,4652,+40.617391,-089.607989
17,179,020600,2048,+40.579783,-089.640825
17,179,020700,4396,+40.585408,-089.628361
17,179,020800,3437,+40.572367,-089.640524
17,179,020900,2243,+40.558329,-089.653368
17,179,021000,5647,+40.559799,-089.640371
17,179,021101,6821,+40.572778,-089.619183
17,179,021102,5836,+40.548639,-089.620815
17,179,021201,4576,+40.723209,-089.473516
17,179,021202,3379,+40.688956,-089.533104
17,179,021203,4785,+40.693976,-089.507516
17,179,021500,7004,+40.607237,-089.536972
17,179,021603,5291,+40.631529,-089.456156
17,179,021604,2031,+40.615292,-089.473465
17,179,021605,2624,+40.606272,-089.457005
17,179,021606,5683,+40.599234,-089.455073
17,179,021701,6051,+40.559283,-089.339891
17,179,021702,5647,+40.526370,-089.513648
17,179,021801,5669,+40.525439,-089.651514
17,179,021802,2151,+40.491323,-089.791089
17,179,021900,4677,+40.403510,-089.580917
17,179,022000,4354,+40.418673,-089.374380
17,179,022100,3410,+40.705051,-089.396191
17,179,022200,5036,+40.696270,-089.438780
17,179,022300,5095,+40.712135,-089.422633
17,179,022400,4886,+40.687980,-089.486409
17,181,950100,4259,+37.518899,-089.191199
17,181,950200,2592,+37.526061,-089.330326
17,181,950300,2077,+37.451557,-089.270159
17,181,950400,5110,+37.460977,-089.243013
17,181,950500,3770,+37.391897,-089.195872
17,183,000100,1808,+40.125098,-087.627049
17,183,000200,1615,+40.125528,-087.616480
17,183,000300,2289,+40.128878,-087.606852
17,183,000400,3550,+40.142147,-087.595602
17,183,000500,3962,+40.153500,-087.613138
17,183,000600,2747,+40.140560,-087.634523
17,183,000700,3568,+40.152430,-087.640689
17,183,000800,2515,+40.135320,-087.657704
17,183,000900,2611,+40.120872,-087.650616
17,183,001200,2956,+40.170549,-087.623246
17,183,001300,3729,+40.180980,-087.644272
17,183,010100,3306,+40.404662,-087.747411
17,183,010200,5445,+40.466125,-087.667824
17,183,010300,4810,+40.252270,-087.720881
17,183,010400,2281,+40.237779,-087.610093
17,183,010500,4092,+40.089963,-087.609703
17,183,010600,4225,+40.044025,-087.636512
17,183,010701,3186,+40.092590,-087.644923
17,183,010702,3069,+40.075835,-087.715345
17,183,010800,3532,+40.117059,-087.798511
17,183,010900,3193,+39.975293,-087.817269
17,183,011000,4178,+39.979003,-087.636164
17,183,011100,2712,+39.943003,-087.620202
17,183,011200,6246,+40.129754,-087.574845
17,185,957200,3921,+38.466413,-087.826809
17,185,957300,3000,+38.424498,-087.773691
17,185,957400,2156,+38.414427,-087.759714
17,185,957500,2870,+38.403042,-087.777986
17,187,870100,2188,+40.935742,-090.723292
17,187,870200,2703,+40.720416,-090.632585
17,187,870300,2706,+40.946056,-090.539039
17,187,870400,5032,+40.916917,-090.645723
17,187,870500,5078,+40.906241,-090.643527
17,189,950100,3335,+38.435348,-089.248831
17,189,950200,3795,+38.399400,-089.558379
17,189,950300,3355,+38.340921,-089.384671
17,189,950400,4231,+38.278334,-089.368134
17,191,954900,3334,+38.404658,-088.287205
17,191,955000,4360,+38.492548,-088.505070
17,191,955100,2886,+38.388018,-088.361721
17,191,955200,3072,+38.374870,-088.365529
17,191,955300,3108,+38.338179,-088.564573
17,193,958000,2588,+38.092266,-088.171267
17,193,958100,3204,+38.081998,-088.170426
17,193,958200,2880,+38.194504,-088.050510
17,193,958300,2677,+38.122274,-088.288019
17,193,958400,3316,+37.978966,-088.275196
17,195,000100,3785,+41.831732,-089.769449
17,195,000200,2994,+41.832728,-089.957473
17,195,000300,3419,+41.804848,-089.971834
17,195,000400,3293,+41.823154,-090.151543
17,195,000500,3480,+41.866962,-090.158815
17,195,000600,4285,+41.691773,-090.052804
17,195,000700,2843,+41.659994,-089.950703
17,195,000800,2189,+41.645966,-089.780588
17,195,000900,3516,+41.811863,-089.695106
17,195,001000,3046,+41.794589,-089.716257
17,195,001100,5242,+41.797684,-089.696039
17,195,001200,3984,+41.798689,-089.683280
17,195,001300,2474,+41.803082,-089.670179
17,195,001400,2334,+41.777628,-089.664490
17,195,001500,3402,+41.777463,-089.688469
17,195,001600,2747,+41.772945,-089.700318
17,195,001700,3269,+41.764506,-089.704638
17,195,001800,2196,+41.725097,-089.698976
17,197,880105,7907,+41.697930,-088.108234
17,197,880106,4508,+41.698822,-088.092146
17,197,880107,5070,+41.705099,-088.078004
17,197,880109,5469,+41.719752,-088.057194
17,197,880111,3742,+41.702338,-088.057333
17,197,880112,2129,+41.703002,-088.041763
17,197,880113,3811,+41.693891,-088.060551
17,197,880114,3107,+41.686843,-088.081554
17,197,880115,3176,+41.693781,-088.077649
17,197,880116,2912,+41.709863,-088.057126
17,197,880117,3365,+41.713157,-088.044393
17,197,880118,4734,+41.721724,-088.108223
17,197,880119,4333,+41.721848,-088.134766
17,197,880120,9798,+41.696508,-088.128744
17,197,880121,9463,+41.678860,-088.123185
17,197,880202,4356,+41.660031,-088.079214
17,197,880203,3939,+41.648074,-088.088804
17,197,880204,5974,+41.644879,-088.114873
17,197,880303,4081,+41.717152,-088.175683
17,197,880304,5387,+41.718581,-088.156567
17,197,880305,5585,+41.701951,-088.176056
17,197,880306,7894,+41.694687,-088.160664
17,197,880307,6075,+41.717611,-088.197023
17,197,880308,8019,+41.661081,-088.184292
17,197,880309,5340,+41.689568,-088.195005
17,197,880310,11485,+41.659761,-088.216282
17,197,880312,9102,+41.703822,-088.216439
17,197,880313,11610,+41.713041,-088.249579
17,197,880314,6894,+41.645461,-088.242334
17,197,880404,11036,+41.617139,-088.221749
17,197,880408,5103,+41.629830,-088.153160
17,197,880410,8609,+41.613638,-088.153256
17,197,880411,3435,+41.618229,-088.188089
17,197,880412,4302,+41.560067,-088.151708
17,197,880414,4348,+41.560620,-088.170004
17,197,880415,7311,+41.583375,-088.155472
17,197,880416,3122,+41.558975,-088.191323
17,197,880417,2590,+41.577640,-088.182170
17,197,880418,5374,+41.557101,-088.209581
17,197,880419,8983,+41.561092,-088.226599
17,197,880420,10373,+41.565634,-088.247864
17,197,880421,5732,+41.586663,-088.204394
17,197,880502,5075,+41.606918,-088.036098
17,197,880503,4368,+41.630292,-088.133503
17,197,880505,7900,+41.634713,-088.097011
17,197,880507,7057,+41.616954,-088.134528
17,197,880601,3104,+41.589095,-088.036966
17,197,880602,3542,+41.590538,-088.051644
17,197,880701,4344,+41.577935,-088.047969
17,197,880702,2795,+41.563371,-088.061552
17,197,880901,6240,+41.575252,-088.135312
17,197,880903,2682,+41.556111,-088.112615
17,197,880905,2697,+41.556469,-088.096002
17,197,881001,5052,+41.620776,-088.008290
17,197,881002,5231,+41.624093,-087.959692
17,197,881005,3606,+41.632678,-087.942576
17,197,881006,2425,+41.636372,-087.918387
17,197,881007,5478,+41.584933,-087.941452
17,197,881009,7101,+41.574363,-088.018019
17,197,881010,3750,+41.580279,-087.985429
17,197,881011,3389,+41.622928,-087.921113
17,197,881012,3027,+41.607325,-087.933119
17,197,881105,6153,+41.537141,-087.935147
17,197,881107,3143,+41.523781,-087.970680
17,197,881108,6657,+41.535454,-088.007643
17,197,881109,4361,+41.479484,-087.990394
17,197,881111,3173,+41.510161,-087.977971
17,197,881112,5113,+41.488922,-087.975473
17,197,881113,3719,+41.487778,-087.943793
17,197,881115,4027,+41.505812,-087.944739
17,197,881116,3924,+41.505484,-087.919560
17,197,881200,4837,+41.545027,-088.043714
17,197,881301,3404,+41.540386,-088.066730
17,197,881302,1818,+41.534982,-088.072106
17,197,881401,3259,+41.545999,-088.092763
17,197,881402,3104,+41.547021,-088.106937
17,197,881500,3284,+41.542174,-088.116949
17,197,881601,1800,+41.532803,-088.134632
17,197,881603,3301,+41.540757,-088.131636
17,197,881604,2586,+41.547722,-088.135789
17,197,881700,3421,+41.533961,-088.110977
17,197,881800,4049,+41.538298,-088.094482
17,197,881900,3896,+41.531221,-088.088454
17,197,882000,3472,+41.525289,-088.078467
17,197,882100,2929,+41.530769,-088.067182
17,197,882200,4624,+41.533025,-088.047629
17,197,882300,4259,+41.520393,-088.040561
17,197,882400,3541,+41.519850,-088.066673
17,197,882500,2370,+41.516074,-088.080486
17,197,882601,3087,+41.517358,-088.107746
17,197,882602,2931,+41.517839,-088.096594
17,197,882701,2380,+41.525418,-088.107672
17,197,882702,3075,+41.527262,-088.095689
17,197,882801,2633,+41.522856,-088.120862
17,197,882802,3033,+41.519483,-088.133269
17,197,882900,2361,+41.507864,-088.114160
17,197,883000,3697,+41.505315,-088.057607
17,197,883100,4247,+41.493123,-088.074222
17,197,883206,4396,+41.529488,-088.149715
17,197,883208,3106,+41.543407,-088.148275
17,197,883209,3090,+41.545368,-088.171358
17,197,883210,2654,+41.526909,-088.163091
17,197,883211,6193,+41.496364,-088.169025
17,197,883212,5393,+41.496480,-088.218642
17,197,883213,5519,+41.514549,-088.216723
17,197,883214,2405,+41.539753,-088.192694
17,197,883215,10210,+41.543949,-088.221076
17,197,883216,3025,+41.528723,-088.208938
17,197,883303,3705,+41.441804,-088.241069
17,197,883304,1774,+41.330053,-088.033389
17,197,883305,2982,+41.442007,-088.211521
17,197,883306,3635,+41.410103,-088.240167
17,197,883307,4100,+41.423077,-088.092451
17,197,883401,4160,+41.301733,-088.143847
17,197,883402,2033,+41.327376,-088.174264
17,197,883504,5185,+41.498193,-087.847778
17,197,883505,7889,+41.501054,-087.807812
17,197,883507,4010,+41.424461,-087.829987
17,197,883509,4519,+41.421727,-087.986408
17,197,883510,4699,+41.440822,-087.973754
17,197,883511,4947,+41.524692,-087.800870
17,197,883513,5349,+41.531742,-087.833947
17,197,883514,7252,+41.539454,-087.818745
17,197,883515,3996,+41.508400,-087.876851
17,197,883516,6858,+41.489173,-087.884231
17,197,883517,3343,+41.527780,-087.899323
17,197,883519,5178,+41.543567,-087.890684
17,197,883521,3737,+41.533169,-087.877095
17,197,883522,3321,+41.532903,-087.861957
17,197,883602,5619,+41.417122,-087.744603
17,197,883603,2973,+41.463415,-087.691204
17,197,883605,3082,+41.441962,-087.683254
17,197,883606,3995,+41.432004,-087.688157
17,197,883700,3144,+41.465862,-087.634220
17,197,883803,2577,+41.466600,-087.658946
17,197,883804,2853,+41.456109,-087.647694
17,197,883806,3412,+41.442814,-087.544973
17,197,883808,1931,+41.409345,-087.596118
17,197,883809,2978,+41.419140,-087.647968
17,197,883810,3740,+41.464575,-087.598564
17,197,883811,3139,+41.437525,-087.621731
17,197,883902,6263,+41.348281,-087.609711
17,197,883903,1821,+41.339954,-087.746940
17,197,883904,4431,+41.331818,-087.808906
17,197,884003,4566,+41.269799,-088.226117
17,197,884004,2382,+41.259760,-088.216727
17,197,884005,1430,+41.239377,-088.126026
17,197,884006,2241,+41.270308,-088.120180
17,197,884101,4166,+41.604145,-088.114566
17,197,884103,2776,+41.580686,-088.110527
17,197,980000,0,+41.366928,-088.099032
17,197,980100,3264,+41.574236,-088.090050
17,199,020100,3678,+37.807415,-089.119573
17,199,020201,5611,+37.757945,-089.074101
17,199,020202,2379,+37.759503,-089.118616
17,199,020300,4808,+37.779279,-089.021971
17,199,020400,3780,+37.801991,-089.032771
17,199,020500,3540,+37.800009,-089.018171
17,199,020600,3813,+37.820026,-089.030823
17,199,020700,5033,+37.825081,-088.928130
17,199,020800,6744,+37.728851,-088.809747
17,199,020900,4361,+37.758181,-088.914420
17,199,021000,5301,+37.739196,-088.949944
17,199,021100,3215,+37.733142,-088.921350
17,199,021200,4547,+37.723319,-088.947759
17,199,021300,4666,+37.704652,-088.906790
17,199,021400,4881,+37.645577,-089.000101
17,201,000101,5244,+42.350767,-089.057422
17,201,000103,2831,+42.332241,-089.052672
17,201,000104,2788,+42.334800,-089.038482
17,201,000105,4442,+42.349356,-089.038946
17,201,000200,3293,+42.320151,-089.056892
17,201,000300,4116,+42.309042,-089.058009
17,201,000401,2141,+42.281349,-089.049372
17,201,000402,2914,+42.284953,-089.038116
17,201,000403,4282,+42.303624,-089.038721
17,201,000501,4773,+42.245554,-089.017864
17,201,000502,3556,+42.259063,-089.014312
17,201,000504,7058,+42.308703,-089.014767
17,201,000506,3987,+42.289950,-089.016819
17,201,000507,3874,+42.272980,-089.011409
17,201,000510,3329,+42.306805,-088.989471
17,201,000511,2535,+42.279414,-088.990237
17,201,000512,5203,+42.290759,-088.968883
17,201,000513,3988,+42.252893,-088.990077
17,201,000514,3420,+42.256625,-088.963450
17,201,000600,4220,+42.271943,-089.044923
17,201,000700,3099,+42.274070,-089.064675
17,201,000800,3016,+42.270795,-089.075808
17,201,001000,2469,+42.257345,-089.091882
17,201,001100,1371,+42.265165,-089.083227
17,201,001200,2601,+42.254856,-089.080163
17,201,001300,2379,+42.260916,-089.072717
17,201,001400,4074,+42.258825,-089.062337
17,201,001500,5187,+42.258956,-089.045327
17,201,001600,5214,+42.244471,-089.036547
17,201,001700,3110,+42.246864,-089.051388
17,201,001800,5370,+42.247104,-089.076234
17,201,001900,3651,+42.229958,-089.064468
17,201,002000,2553,+42.229762,-089.078253
17,201,002100,2063,+42.235144,-089.092461
17,201,002200,3728,+42.249408,-089.117718
17,201,002301,2721,+42.282654,-089.139822
17,201,002302,1386,+42.272215,-089.161368
17,201,002400,2696,+42.272686,-089.138215
17,201,002500,3402,+42.276818,-089.118123
17,201,002600,3753,+42.276231,-089.101707
17,201,002700,3434,+42.261350,-089.111006
17,201,002800,1828,+42.257288,-089.104818
17,201,002900,1111,+42.274591,-089.091874
17,201,003000,1719,+42.284348,-089.078244
17,201,003100,4167,+42.284257,-089.090523
17,201,003200,3647,+42.284503,-089.116550
17,201,003300,3822,+42.294209,-089.105329
17,201,003400,4680,+42.294006,-089.087601
17,201,003500,2413,+42.294466,-089.069704
17,201,003601,1838,+42.303612,-089.136636
17,201,003602,3874,+42.310051,-089.103963
17,201,003604,3084,+42.308476,-089.091974
17,201,003605,2315,+42.319334,-089.083695
17,201,003606,2667,+42.309571,-089.080247
17,201,003705,5119,+42.211957,-088.985388
17,201,003706,6638,+42.204129,-089.052318
17,201,003707,3792,+42.209560,-089.018044
17,201,003708,2964,+42.226287,-089.043180
17,201,003709,1900,+42.235509,-089.036468
17,201,003710,2581,+42.233197,-088.998307
17,201,003711,4649,+42.206005,-089.126350
17,201,003801,6221,+42.375276,-089.077568
17,201,003805,7269,+42.380687,-089.024495
17,201,003806,4788,+42.396660,-088.983394
17,201,003807,7728,+42.335945,-088.988183
17,201,003808,3807,+42.346419,-089.022825
17,201,003809,4843,+42.327132,-089.012176
17,201,003901,4838,+42.433204,-089.066748
17,201,003903,6030,+42.445798,-088.967023
17,201,003904,4895,+42.426294,-089.015593
17,201,004001,9015,+42.472922,-089.028428
17,201,004002,6959,+42.456500,-089.055403
17,201,004003,1980,+42.488908,-089.062238
17,201,004100,5302,+42.441319,-089.305598
17,201,004200,6238,+42.270868,-089.225571
17,201,004300,5272,+42.301529,-089.335583
17,201,980000,2,+42.200297,-089.096541
17,203,030100,2580,+40.891981,-089.316691
17,203,030200,2989,+40.891528,-089.051018
17,203,030300,2989,+40.795207,-089.187651
17,203,030400,5638,+40.796981,-089.380805
17,203,030501,7569,+40.772054,-089.474801
17,203,030502,2592,+40.801607,-089.519702
17,203,030601,6405,+40.715492,-089.273658
17,203,030602,3383,+40.637218,-089.210194
17,203,030700,4519,+40.735336,-089.031616
