RESIDENCE,WORKPLACE,JOBS
17031804508,17089851302,4
17031804508,17089851904,3
17031804508,17089851908,9
17031804508,17089852002,6
17031804508,17089853004,2
17031804508,17089853300,2
17031804508,17089854600,15
17031804508,17097864002,5
17031804508,17097864408,2
17031804508,17097864505,2
17031804508,17097864802,2
17031804508,17111870809,2
17031804508,17197883522,2
17031804509,17031020100,2
17031804509,17031243300,3
17031804509,17031320100,2
17031804509,17031770202,4
17031804509,17031770300,2
17031804509,17031770400,5
17031804509,17031770601,2
17031804509,17031770602,2
17031804509,17031770700,2
17031804509,17031801500,2
17031804509,17031802702,2
17031804509,17031803605,2
17031804509,17031803702,2
17031804509,17031803800,4
17031804509,17031804105,2
17031804509,17031804109,2
17031804509,17031804201,4
17031804509,17031804305,2
17031804509,17031804306,2
17031804509,17031804309,2
17031804509,17031804507,5
17031804509,17031804509,19
17031804509,17031804510,2
17031804509,17031804603,8
17031804509,17031804606,2
17031804509,17031804608,2
17031804509,17031804701,2
17031804509,17031804709,4
17031804509,17031804803,2
17031804509,17031805111,6
17031804509,17031806900,2
17031804509,17031839100,2
17031804509,17031980000,8
17031804509,17043840000,4
17031804509,17043840101,2
17031804509,17043840201,2
17031804509,17043840704,2
17031804509,17043840901,2
17031804509,17043840907,2
17031804509,17043841102,6
17031804509,17043841104,2
17031804509,17043841114,4
17031804509,17043841206,2
17031804509,17043841209,2
17031804509,17043841325,2
17031804509,17043841403,4
17031804509,17043841501,3
17031804509,17043841703,2
17031804509,17043841704,2
17031804509,17043842900,2
17031804509,17043844306,2
17031804509,17043846106,2
17031804509,17043846405,2
17031804509,17043846702,2
17031804509,17089850600,2
17031804509,17089850703,3
17031804509,17089851302,11
17031804509,17089851904,6
17031804509,17089851910,4
17031804509,17089852002,2
17031804509,17089854600,27
17031804509,17097860807,2
17031804509,17097864205,3
17031804509,17097864403,2
17031804509,17097864802,2
17031804509,17097866200,2
17031804510,17031100400,2
17031804510,17031243300,2
17031804510,17031281900,2
17031804510,17031320100,2
17031804510,17031770202,2
17031804510,17031770300,4
17031804510,17031770400,4
17031804510,17031803702,2
17031804510,17031803800,3
17031804510,17031804105,3
17031804510,17031804308,2
17031804510,17031804505,2
17031804510,17031804506,2
17031804510,17031804508,2
17031804510,17031804510,4
17031804510,17031804511,2
17031804510,17031804603,2
17031804510,17031804609,2
17031804510,17031804803,3
17031804510,17031805107,2
17031804510,17031805111,15
17031804510,17031805902,2
17031804510,17031820201,2
17031804510,17031820202,2
17031804510,17031828300,2
17031804510,17031838100,2
17031804510,17031839100,6
17031804510,17031980000,8
17031804510,17043840101,2
17031804510,17043840201,2
17031804510,17043840704,2
17031804510,17043840901,5
17031804510,17043840904,2
17031804510,17043841102,3
17031804510,17043841104,2
17031804510,17043841114,2
17031804510,17043841209,4
17031804510,17043841210,2
17031804510,17043841308,2
17031804510,17043841705,2
17031804510,17043842100,2
17031804510,17043844304,2
17031804510,17043844402,2
17031804510,17043845300,2
17031804510,17043845802,2
17031804510,17043846519,2
17031804510,17089850703,10
17031804510,17089851302,6
17031804510,17089852500,2
17031804510,17089854600,17
17031804510,17097864205,2
17031804510,17097864306,2
17031804510,17097864408,3
17031804510,17097865400,2
17031804510,17111871600,2
17031804511,17031081500,2
17031804511,17031081800,2
17031804511,17031243300,2
17031804511,17031803500,6
17031804511,17031804105,4
17031804511,17031804201,2
17031804511,17031804305,2
17031804511,17031804505,5
17031804511,17031804507,4
17031804511,17031804510,2
17031804511,17031804511,2
17031804511,17031804603,15
17031804511,17031804609,3
17031804511,17031805107,2
17031804511,17031805111,26
17031804511,17031818500,2
17031804511,17031820902,2
17031804511,17031833300,2
17031804511,17031839100,4
17031804511,17031980000,9
17031804511,17043840202,2
17031804511,17043840901,7
17031804511,17043841102,7
17031804511,17043841104,2
17031804511,17043841114,6
17031804511,17043841210,6
17031804511,17043841308,2
17031804511,17043841312,2
17031804511,17043841501,2
17031804511,17043841504,2
17031804511,17043842100,2
17031804511,17043844402,2
17031804511,17043844501,2
17031804511,17043844601,2
17031804511,17043846519,2
17031804511,17089851910,2
17031804511,17089852401,2
17031804511,17089852500,2
17031804511,17089853300,2
17031804511,17089854600,12
17031804511,17097864204,4
17031804511,17097864402,3
17031804603,17031020100,4
17031804603,17031081403,2
17031804603,17031170100,2
17031804603,17031243300,4
17031804603,17031281900,2
17031804603,17031760801,2
17031804603,17031770202,19
17031804603,17031770400,15
17031804603,17031770700,2
17031804603,17031801601,6
17031804603,17031801800,2
17031804603,17031802504,2
17031804603,17031802702,2
17031804603,17031802802,4
17031804603,17031803005,11
17031804603,17031803300,2
17031804603,17031803500,9
17031804603,17031803604,3
17031804603,17031803612,4
17031804603,17031803800,2
17031804603,17031803901,8
17031804603,17031804102,7
17031804603,17031804105,22
17031804603,17031804108,4
17031804603,17031804109,7
17031804603,17031804201,24
17031804603,17031804202,6
17031804603,17031804506,3
17031804603,17031804508,2
17031804603,17031804603,162
17031804603,17031804608,7
17031804603,17031804609,16
17031804603,17031804611,2
17031804603,17031804701,13
17031804603,17031804714,6
17031804603,17031804803,4
17031804603,17031804804,2
17031804603,17031805105,14
17031804603,17031805107,18
17031804603,17031805111,2
17031804603,17031805112,4
17031804603,17031805902,2
17031804603,17031806501,6
17031804603,17031806502,2
17031804603,17031806600,3
17031804603,17031811302,4
17031804603,17031811701,4
17031804603,17031811702,2
17031804603,17031817600,2
17031804603,17031818500,3
17031804603,17031820202,2
17031804603,17031830600,2
17031804603,17031838200,2
17031804603,17031839100,16
17031804603,17031980000,30
17031804603,17043840101,7
17031804603,17043840201,2
17031804603,17043841114,4
17031804603,17043844301,6
17031804603,17043844401,2
17031804603,17043844402,2
17031804603,17043844601,2
17031804603,17043846106,5
17031804603,17043846413,2
17031804603,17089850202,4
17031804603,17089850600,4
17031804603,17089851302,2
17031804603,17089851910,3
17031804603,17089852905,2
17031804603,17089852906,2
17031804603,17089854600,5
17031804603,17097861504,2
17031804603,17097862300,2
17031804603,17097864402,4
17031804603,17097864521,6
17031804603,17137952000,2
17031804603,17197880121,2
17031804603,17197883210,2
17031804606,17031020100,4
17031804606,17031081800,2
17031804606,17031151200,2
17031804606,17031280100,2
17031804606,17031281900,2
17031804606,17031760801,4
17031804606,17031770201,24
17031804606,17031770202,15
17031804606,17031770300,2
17031804606,17031770400,16
17031804606,17031770500,4
17031804606,17031770601,4
17031804606,17031770700,2
17031804606,17031801603,5
17031804606,17031803005,2
17031804606,17031803016,2
17031804606,17031803500,8
17031804606,17031803605,2
17031804606,17031803901,2
17031804606,17031804102,11
17031804606,17031804105,8
17031804606,17031804201,4
17031804606,17031804603,25
17031804606,17031804606,4
17031804606,17031804608,45
17031804606,17031804609,5
17031804606,17031804701,14
17031804606,17031804709,3
17031804606,17031804716,2
17031804606,17031805105,2
17031804606,17031805107,10
17031804606,17031808002,2
17031804606,17031822102,2
17031804606,17031833100,2
17031804606,17031839100,10
17031804606,17031980000,26
17031804606,17043840000,2
17031804606,17043840101,4
17031804606,17043840201,4
17031804606,17043840705,2
17031804606,17043844301,4
17031804606,17043844401,2
17031804606,17043844601,9
17031804606,17043844602,2
17031804606,17043846106,2
17031804606,17043846702,2
17031804606,17097864505,2
17031804606,17197883522,2
17031804607,17031010400,2
17031804607,17031020100,2
17031804607,17031280100,2
17031804607,17031280400,2
17031804607,17031760801,4
17031804607,17031770201,23
17031804607,17031770202,24
17031804607,17031770300,2
17031804607,17031770400,23
17031804607,17031770500,4
17031804607,17031770602,2
17031804607,17031770700,6
17031804607,17031801603,3
17031804607,17031801901,2
17031804607,17031802505,2
17031804607,17031803005,9
17031804607,17031803400,2
17031804607,17031803500,6
17031804607,17031803608,2
17031804607,17031803612,4
17031804607,17031803702,2
17031804607,17031803800,2
17031804607,17031804102,4
17031804607,17031804105,10
17031804607,17031804202,2
17031804607,17031804603,33
17031804607,17031804607,20
17031804607,17031804608,52
17031804607,17031804611,2
17031804607,17031804701,9
17031804607,17031804713,4
17031804607,17031804716,2
17031804607,17031804803,4
17031804607,17031805105,7
17031804607,17031805106,2
17031804607,17031805107,18
17031804607,17031805108,2
17031804607,17031806004,2
17031804607,17031806501,4
17031804607,17031808800,2
17031804607,17031811301,2
17031804607,17031811302,2
17031804607,17031811500,2
17031804607,17031820902,3
17031804607,17031822102,2
17031804607,17031839100,10
17031804607,17031980000,15
17031804607,17043840000,4
17031804607,17043840101,2
17031804607,17043840102,2
17031804607,17043840103,2
17031804607,17043840201,16
17031804607,17043840303,2
17031804607,17043840704,3
17031804607,17043840705,2
17031804607,17043840901,2
17031804607,17043841103,2
17031804607,17043841111,2
17031804607,17043842710,2
17031804607,17043844306,2
17031804607,17043844402,2
17031804607,17043844601,4
17031804607,17043846102,4
17031804607,17043846106,10
17031804607,17043846405,2
17031804607,17043846604,4
17031804607,17089852403,2
17031804607,17089852803,2
17031804607,17097864408,2
17031804607,17097864411,2
17031804607,17097864505,2
17031804607,17097864516,2
17031804607,17097864801,2
17031804607,17097866200,2
17031804607,17111871104,2
17031804607,17197882300,2
17031804607,17197883522,4
17031804608,17031760801,2
17031804608,17031770202,18
17031804608,17031770400,10
17031804608,17031770700,2
17031804608,17031802504,2
17031804608,17031802702,2
17031804608,17031803500,8
17031804608,17031803605,2
17031804608,17031803702,2
17031804608,17031803800,2
17031804608,17031803901,2
17031804608,17031804102,4
17031804608,17031804105,6
17031804608,17031804201,6
17031804608,17031804603,18
17031804608,17031804608,14
17031804608,17031804609,2
17031804608,17031804705,2
17031804608,17031804709,2
17031804608,17031804716,3
17031804608,17031804803,2
17031804608,17031805107,2
17031804608,17031805111,2
17031804608,17031805902,2
17031804608,17031806001,2
17031804608,17031806104,2
17031804608,17031839100,5
17031804608,17031980000,20
17031804608,17043840101,2
17031804608,17043840201,2
17031804608,17043840705,2
17031804608,17043841111,2
17031804608,17043844305,2
17031804608,17043844402,2
17031804608,17043846405,2
17031804608,17089850400,2
17031804608,17089852805,2
17031804608,17089854600,2
17031804608,17097864513,2
17031804608,17097864802,2
17031804609,17031063000,2
17031804609,17031081300,2
17031804609,17031191301,2
17031804609,17031760801,2
17031804609,17031770202,19
17031804609,17031770400,9
17031804609,17031770500,10
17031804609,17031770601,2
17031804609,17031770700,4
17031804609,17031801601,2
17031804609,17031801606,2
17031804609,17031803005,2
17031804609,17031803200,2
17031804609,17031803500,5
17031804609,17031803604,2
17031804609,17031803901,2
17031804609,17031804102,5
17031804609,17031804105,6
17031804609,17031804201,6
17031804609,17031804603,31
17031804609,17031804608,8
17031804609,17031804609,44
17031804609,17031804701,8
17031804609,17031804803,4
17031804609,17031804810,2
17031804609,17031805105,6
17031804609,17031805107,4
17031804609,17031805111,4
17031804609,17031806104,2
17031804609,17031806501,2
17031804609,17031806600,4
17031804609,17031811302,2
17031804609,17031811402,2
17031804609,17031811800,2
17031804609,17031825303,2
17031804609,17031839100,7
17031804609,17031980000,15
17031804609,17037000800,2
17031804609,17043840101,2
17031804609,17043840201,2
17031804609,17043840705,2
17031804609,17043840901,2
17031804609,17043841204,2
17031804609,17043841403,2
17031804609,17043844306,2
17031804609,17043844401,8
17031804609,17043844601,2
17031804609,17043844602,2
17031804609,17043846102,2
17031804609,17043846106,2
17031804609,17089850103,2
17031804609,17089851910,2
17031804609,17089854600,4
17031804609,17097864002,2
17031804609,17097864521,2
17031804610,17031020100,3
17031804610,17031100200,2
17031804610,17031320100,2
17031804610,17031770202,7
17031804610,17031770300,4
17031804610,17031770400,13
17031804610,17031770602,2
17031804610,17031770700,6
17031804610,17031770800,2
17031804610,17031801603,2
17031804610,17031801607,2
17031804610,17031801608,3
17031804610,17031802702,2
17031804610,17031803400,2
17031804610,17031803500,7
17031804610,17031803603,2
17031804610,17031803610,2
17031804610,17031803800,2
17031804610,17031803901,3
17031804610,17031804102,7
17031804610,17031804105,4
17031804610,17031804201,5
17031804610,17031804309,2
17031804610,17031804603,28
17031804610,17031804608,4
17031804610,17031804609,9
17031804610,17031804610,6
17031804610,17031804701,4
17031804610,17031804709,2
17031804610,17031804714,2
17031804610,17031804810,2
17031804610,17031805105,3
17031804610,17031805107,13
17031804610,17031805111,4
17031804610,17031805902,2
17031804610,17031806004,2
17031804610,17031806300,2
17031804610,17031816800,2
17031804610,17031820202,2
17031804610,17031839100,4
17031804610,17031980000,22
17031804610,17043840101,4
17031804610,17043840102,2
17031804610,17043840201,8
17031804610,17043840705,8
17031804610,17043841003,2
17031804610,17043841102,2
17031804610,17043841114,2
17031804610,17043841322,2
17031804610,17043841501,2
17031804610,17043841706,2
17031804610,17043842601,2
17031804610,17043844401,2
17031804610,17043844601,4
17031804610,17043846003,2
17031804610,17043846106,4
17031804610,17089850600,2
17031804610,17089852002,2
17031804610,17097864308,2
17031804610,17097864505,2
17031804610,17097864514,2
17031804610,17097864802,3
17031804611,17031020100,2
17031804611,17031280100,3
17031804611,17031320100,4
17031804611,17031760801,4
17031804611,17031770201,2
17031804611,17031770202,23
17031804611,17031770400,8
17031804611,17031770500,2
17031804611,17031770601,3
17031804611,17031770700,2
17031804611,17031802402,2
17031804611,17031802505,2
17031804611,17031802607,3
17031804611,17031802900,2
17031804611,17031803500,15
17031804611,17031803604,4
17031804611,17031803605,4
17031804611,17031803800,2
17031804611,17031803901,6
17031804611,17031804102,5
17031804611,17031804105,7
17031804611,17031804201,2
17031804611,17031804603,35
17031804611,17031804608,41
